# wave  flux  flux_err
      5502.00 -1.70391e-18  1.69001e-18
      5503.00 -1.62100e-18  1.61890e-18
      5504.00  5.09625e-19  1.64355e-18
      5505.00 -1.29307e-18  1.66632e-18
      5506.00 -2.17893e-19  1.67269e-18
      5507.00  8.36276e-20  1.58976e-18
      5508.00 -1.69929e-19  1.56105e-18
      5509.00 -1.61491e-18  1.60143e-18
      5510.00 -8.19149e-19  1.59890e-18
      5511.00 -1.63706e-18  1.52503e-18
      5512.00 -6.40166e-19  1.49831e-18
      5513.00 -7.31144e-19  1.54202e-18
      5514.00 -7.56847e-19  1.56435e-18
      5515.00  2.71576e-19  1.53791e-18
      5516.00  5.41256e-19  1.47662e-18
      5517.00 -1.70745e-18  1.43561e-18
      5518.00  1.86343e-18  1.55793e-18
      5519.00 -4.31397e-19  1.50846e-18
      5520.00  4.03332e-19  1.45934e-18
      5521.00  2.60248e-19  1.40390e-18
      5522.00  7.72014e-19  1.47209e-18
      5523.00  5.58912e-19  1.51066e-18
      5524.00  2.74015e-19  1.45811e-18
      5525.00 -5.35393e-19  1.36291e-18
      5526.00 -7.80542e-19  1.37916e-18
      5527.00 -3.07430e-19  1.40878e-18
      5528.00 -2.53210e-19  1.39276e-18
      5529.00  5.67070e-19  1.38898e-18
      5530.00 -1.52906e-18  1.26962e-18
      5531.00  1.18950e-18  1.38686e-18
      5532.00 -2.82399e-19  1.38035e-18
      5533.00 -1.70918e-18  1.36850e-18
      5534.00  1.00304e-18  1.35516e-18
      5535.00  1.02861e-18  1.31076e-18
      5536.00 -1.55289e-18  1.26498e-18
      5537.00 -2.50591e-19  1.34429e-18
      5538.00 -5.46244e-19  1.35069e-18
      5539.00  1.45830e-18  1.36697e-18
      5540.00 -1.23390e-19  1.26640e-18
      5541.00 -2.19841e-18  1.24139e-18
      5542.00  1.98695e-19  1.40175e-18
      5543.00  5.72021e-20  1.37388e-18
      5544.00  2.37335e-19  1.40815e-18
      5545.00 -5.59004e-19  1.34199e-18
      5546.00 -1.61915e-19  1.24969e-18
      5547.00 -5.63934e-19  1.25378e-18
      5548.00  3.69703e-19  1.32656e-18
      5549.00  3.61595e-19  1.36911e-18
      5550.00  7.80847e-19  1.30864e-18
      5551.00 -1.09620e-18  1.21712e-18
      5552.00  7.68969e-20  1.17528e-18
      5553.00 -2.10855e-18  1.15951e-18
      5554.00  1.01181e-18  1.24356e-18
      5555.00 -9.87962e-19  1.23283e-18
      5556.00  7.08181e-19  1.27179e-18
      5557.00 -1.39692e-18  1.21007e-18
      5558.00 -1.10258e-18  1.17593e-18
      5559.00 -3.66680e-19  1.17998e-18
      5560.00 -9.49323e-19  1.18100e-18
      5561.00 -1.06590e-18  1.21857e-18
      5562.00  3.58369e-19  1.25129e-18
      5563.00  7.24191e-19  1.28123e-18
      5564.00 -1.18049e-18  1.29353e-18
      5565.00  9.01534e-19  1.20200e-18
      5566.00 -6.43982e-19  1.21352e-18
      5567.00 -1.22433e-18  1.18954e-18
      5568.00 -3.94817e-19  1.21666e-18
      5569.00 -1.71515e-19  1.25887e-18
      5570.00 -1.24859e-18  1.24034e-18
      5571.00 -8.13849e-19  1.19375e-18
      5572.00  9.82476e-20  1.19309e-18
      5573.00  1.37762e-19  1.15569e-18
      5574.00 -2.91619e-19  1.19106e-18
      5575.00 -2.37426e-19  1.24895e-18
      5576.00  1.59199e-18  1.51487e-18
      5577.00  1.36597e-18  3.25735e-18
      5578.00  8.82475e-19  1.78973e-18
      5579.00  1.05825e-18  1.24306e-18
      5580.00 -4.88826e-19  1.18136e-18
      5581.00  1.33963e-19  1.16726e-18
      5582.00 -1.59271e-18  1.11737e-18
      5583.00 -1.92562e-19  1.12666e-18
      5584.00 -4.85537e-19  1.13464e-18
      5585.00 -2.71187e-20  1.14047e-18
      5586.00 -3.03298e-19  1.13298e-18
      5587.00 -8.22948e-19  1.11087e-18
      5588.00 -3.25172e-19  1.12414e-18
      5589.00  6.52935e-19  1.19368e-18
      5590.00 -1.07360e-18  1.09623e-18
      5591.00 -8.96573e-19  1.06927e-18
      5592.00 -1.39954e-18  1.03762e-18
      5593.00 -1.21132e-18  1.04256e-18
      5594.00 -1.17233e-18  1.03308e-18
      5595.00 -9.43377e-19  1.03721e-18
      5596.00 -1.32792e-19  1.04102e-18
      5597.00 -6.14134e-19  1.04267e-18
      5598.00 -5.19470e-19  1.04933e-18
      5599.00 -1.21658e-18  1.00382e-18
      5600.00 -1.25799e-19  1.00354e-18
      5601.00 -6.80342e-19  1.01722e-18
      5602.00 -2.74924e-19  1.08604e-18
      5603.00 -2.08613e-18  1.08951e-18
      5604.00 -5.38289e-19  1.08320e-18
      5605.00 -6.62556e-19  1.14982e-18
      5606.00 -1.78695e-18  1.05395e-18
      5607.00 -7.69666e-19  1.03663e-18
      5608.00 -6.11447e-19  1.02996e-18
      5609.00 -4.87247e-19  1.01522e-18
      5610.00  1.36211e-18  1.00803e-18
      5611.00 -2.99219e-19  9.83283e-19
      5612.00  9.88362e-19  9.77720e-19
      5613.00  1.23737e-19  9.51323e-19
      5614.00 -3.56370e-19  9.44058e-19
      5615.00 -9.93177e-19  9.26818e-19
      5616.00 -2.10504e-19  9.13081e-19
      5617.00  1.32617e-18  9.45801e-19
      5618.00  8.58343e-19  9.09496e-19
      5619.00  1.50591e-19  8.89227e-19
      5620.00 -5.55700e-20  8.76479e-19
      5621.00 -9.92177e-19  8.44724e-19
      5622.00 -1.31476e-18  8.47159e-19
      5623.00  4.09513e-19  8.64953e-19
      5624.00  1.29188e-18  9.03072e-19
      5625.00  2.16178e-19  8.35780e-19
      5626.00 -1.87308e-19  8.30802e-19
      5627.00 -2.65404e-19  8.16691e-19
      5628.00  8.11211e-19  8.08927e-19
      5629.00 -7.08462e-19  7.94213e-19
      5630.00 -7.52871e-19  7.95399e-19
      5631.00 -2.97271e-19  7.81322e-19
      5632.00 -1.13900e-18  7.71979e-19
      5633.00 -1.36328e-18  7.71472e-19
      5634.00 -9.66454e-19  7.63786e-19
      5635.00  7.36353e-20  7.71591e-19
      5636.00  6.68475e-19  7.68479e-19
      5637.00  7.75173e-19  7.59090e-19
      5638.00  1.29414e-18  8.08999e-19
      5639.00  3.48618e-19  7.68510e-19
      5640.00 -1.47406e-19  7.48416e-19
      5641.00 -1.49804e-19  7.33984e-19
      5642.00 -3.85306e-19  7.23234e-19
      5643.00 -1.47705e-19  7.35486e-19
      5644.00 -3.58754e-19  7.20572e-19
      5645.00 -4.17512e-19  7.54654e-19
      5646.00  3.70359e-19  7.32159e-19
      5647.00 -7.05640e-19  7.08704e-19
      5648.00  2.74375e-19  7.19081e-19
      5649.00  1.49207e-19  7.14981e-19
      5650.00 -1.61021e-19  7.08262e-19
      5651.00  3.56951e-19  7.08135e-19
      5652.00  6.28136e-19  7.02382e-19
      5653.00  2.45371e-19  6.98187e-19
      5654.00  1.68897e-19  6.92795e-19
      5655.00  5.24168e-20  6.85309e-19
      5656.00  1.16328e-18  7.01650e-19
      5657.00  2.50800e-20  6.84653e-19
      5658.00 -1.10848e-19  6.88084e-19
      5659.00  8.94952e-19  6.90980e-19
      5660.00 -9.77744e-19  6.70456e-19
      5661.00 -4.63004e-19  6.71511e-19
      5662.00 -8.98844e-20  6.77056e-19
      5663.00  1.49311e-18  6.88485e-19
      5664.00  5.18071e-19  6.92573e-19
      5665.00  5.58975e-19  6.82472e-19
      5666.00 -3.71729e-19  6.86765e-19
      5667.00 -1.02050e-19  6.76632e-19
      5668.00 -2.46749e-19  6.70154e-19
      5669.00 -1.01083e-18  6.74799e-19
      5670.00  8.51604e-20  6.81961e-19
      5671.00  9.14218e-19  6.83287e-19
      5672.00  7.04912e-19  6.86360e-19
      5673.00  1.79866e-19  6.84918e-19
      5674.00 -7.07855e-19  6.73545e-19
      5675.00  4.90112e-19  6.79122e-19
      5676.00 -8.24767e-19  6.63838e-19
      5677.00 -7.90531e-19  6.69861e-19
      5678.00  5.13570e-19  6.87418e-19
      5679.00  7.00608e-19  6.84608e-19
      5680.00 -3.72088e-19  6.76667e-19
      5681.00  3.98131e-19  6.88965e-19
      5682.00 -2.31488e-19  6.79625e-19
      5683.00  4.51604e-20  6.96584e-19
      5684.00  1.33178e-19  6.92977e-19
      5685.00 -5.85026e-19  6.85028e-19
      5686.00  4.16604e-19  7.01638e-19
      5687.00  1.24394e-19  7.04943e-19
      5688.00  7.91563e-19  7.09691e-19
      5689.00  3.13672e-19  7.08078e-19
      5690.00 -3.51204e-19  6.99927e-19
      5691.00 -5.20486e-21  7.11234e-19
      5692.00  3.11775e-19  7.25193e-19
      5693.00  6.65923e-19  7.31094e-19
      5694.00 -5.87595e-19  7.14182e-19
      5695.00 -6.31328e-19  7.20834e-19
      5696.00 -7.73803e-19  7.25723e-19
      5697.00 -1.18802e-18  7.26860e-19
      5698.00 -8.39032e-20  7.38119e-19
      5699.00  3.17226e-22  7.40024e-19
      5700.00  3.96326e-19  7.52556e-19
      5701.00  1.09825e-18  7.56898e-19
      5702.00 -1.04196e-18  7.49446e-19
      5703.00  1.98475e-18  7.82596e-19
      5704.00 -7.25466e-19  7.68449e-19
      5705.00  9.96262e-19  7.81896e-19
      5706.00  2.47466e-19  7.78285e-19
      5707.00  5.76279e-19  7.91615e-19
      5708.00 -5.36339e-19  7.88690e-19
      5709.00 -1.97190e-19  8.00378e-19
      5710.00 -1.94630e-18  7.86463e-19
      5711.00  3.44373e-19  8.13567e-19
      5712.00  1.25399e-19  8.16933e-19
      5713.00 -4.86642e-19  8.16138e-19
      5714.00  2.41287e-18  8.45659e-19
      5715.00  6.42512e-20  8.51568e-19
      5716.00 -1.96148e-19  8.42054e-19
      5717.00  9.17267e-19  8.63210e-19
      5718.00 -1.21584e-18  8.48330e-19
      5719.00 -7.42775e-19  8.56073e-19
      5720.00 -1.34319e-18  8.59095e-19
      5721.00 -3.34190e-19  8.77248e-19
      5722.00 -1.09178e-19  8.86167e-19
      5723.00 -7.27879e-20  8.93214e-19
      5724.00 -7.14345e-19  8.93894e-19
      5725.00 -1.04685e-18  8.92816e-19
      5726.00  3.96382e-19  9.15388e-19
      5727.00 -1.12160e-18  9.08337e-19
      5728.00 -5.48452e-19  9.17398e-19
      5729.00 -4.25394e-19  9.19541e-19
      5730.00 -2.36364e-18  9.14538e-19
      5731.00 -1.49209e-18  9.25443e-19
      5732.00 -2.08242e-18  9.26738e-19
      5733.00 -2.08154e-18  9.38172e-19
      5734.00 -5.90306e-20  9.53563e-19
      5735.00  1.04459e-18  9.57979e-19
      5736.00  4.50013e-19  9.71973e-19
      5737.00 -1.23859e-18  9.54459e-19
      5738.00  8.70797e-19  9.82131e-19
      5739.00 -1.92421e-19  9.78887e-19
      5740.00 -6.99224e-19  9.79705e-19
      5741.00 -4.48246e-19  9.85496e-19
      5742.00 -1.49685e-18  9.84151e-19
      5743.00 -6.77615e-19  9.89031e-19
      5744.00 -1.21957e-18  9.96004e-19
      5745.00 -1.49744e-18  9.92773e-19
      5746.00 -1.20779e-18  1.00142e-18
      5747.00 -2.81272e-19  1.00049e-18
      5748.00  1.77924e-19  1.01001e-18
      5749.00 -3.77089e-19  1.00381e-18
      5750.00 -1.42077e-18  1.00218e-18
      5751.00 -5.10692e-19  1.00742e-18
      5752.00 -9.80556e-19  9.97191e-19
      5753.00 -2.85818e-19  1.00869e-18
      5754.00 -1.39584e-18  9.93743e-19
      5755.00  2.09331e-19  1.01674e-18
      5756.00  2.36311e-19  1.00888e-18
      5757.00  9.72543e-19  1.01217e-18
      5758.00 -1.66643e-18  9.96901e-19
      5759.00 -1.46298e-18  9.96828e-19
      5760.00 -1.40773e-18  9.97076e-19
      5761.00 -6.24746e-19  9.93422e-19
      5762.00  2.37290e-19  9.94366e-19
      5763.00 -2.33318e-19  9.84064e-19
      5764.00 -6.38540e-19  9.84474e-19
      5765.00 -1.80896e-19  9.77696e-19
      5766.00  2.11305e-20  9.85610e-19
      5767.00 -9.26460e-19  9.75067e-19
      5768.00 -7.01873e-19  9.66177e-19
      5769.00 -1.29206e-18  9.57330e-19
      5770.00 -3.64098e-19  9.75967e-19
      5771.00 -5.99489e-19  9.56989e-19
      5772.00  6.42669e-19  9.57050e-19
      5773.00 -1.35520e-18  9.32723e-19
      5774.00 -7.57560e-19  9.31498e-19
      5775.00  1.67723e-19  9.32976e-19
      5776.00  1.13296e-20  9.36117e-19
      5777.00 -6.14337e-19  9.26944e-19
      5778.00  2.61854e-19  9.19598e-19
      5779.00  1.07740e-18  9.26298e-19
      5780.00 -8.22781e-20  9.02663e-19
      5781.00  4.37771e-20  9.02611e-19
      5782.00 -2.89028e-19  8.94579e-19
      5783.00  4.79891e-20  8.97661e-19
      5784.00  6.06285e-19  8.89891e-19
      5785.00  3.28556e-19  8.80555e-19
      5786.00 -3.68562e-19  8.28502e-19
      5787.00 -1.90411e-18  7.88085e-19
      5788.00 -8.92214e-19  7.98963e-19
      5789.00 -3.52277e-19  7.94029e-19
      5790.00 -1.01243e-18  7.84305e-19
      5791.00 -8.80596e-19  7.77425e-19
      5792.00 -2.33780e-19  7.85754e-19
      5793.00 -1.12721e-19  7.78516e-19
      5794.00 -8.46926e-19  7.62448e-19
      5795.00  1.02113e-18  7.76909e-19
      5796.00  1.01950e-18  7.81273e-19
      5797.00  1.73157e-18  7.93342e-19
      5798.00 -2.97412e-19  7.58929e-19
      5799.00 -1.52963e-19  7.56977e-19
      5800.00 -2.76870e-19  7.46710e-19
      5801.00 -4.80492e-19  7.56238e-19
      5802.00 -2.35839e-19  7.46864e-19
      5803.00 -2.01591e-20  7.44613e-19
      5804.00  1.08388e-18  7.75874e-19
      5805.00  1.94552e-19  7.38289e-19
      5806.00 -4.31670e-19  7.26023e-19
      5807.00  3.12204e-19  7.27805e-19
      5808.00  9.83582e-19  7.37046e-19
      5809.00 -1.23072e-19  7.13942e-19
      5810.00  5.76180e-19  7.20078e-19
      5811.00  1.16682e-20  7.05973e-19
      5812.00  6.83905e-19  7.09798e-19
      5813.00  1.09854e-18  7.14233e-19
      5814.00 -7.44456e-19  6.93455e-19
      5815.00  1.12472e-18  7.00369e-19
      5816.00 -8.84294e-19  6.81086e-19
      5817.00 -1.91219e-19  6.84055e-19
      5818.00  1.60948e-19  6.88345e-19
      5819.00  9.21337e-20  6.82346e-19
      5820.00  2.07445e-19  6.78376e-19
      5821.00 -8.70877e-19  6.69973e-19
      5822.00 -9.38094e-20  6.76583e-19
      5823.00  3.17508e-19  6.74338e-19
      5824.00 -2.96922e-19  6.67045e-19
      5825.00 -1.81274e-20  6.66533e-19
      5826.00  1.25884e-19  6.65133e-19
      5827.00  3.92986e-19  6.67392e-19
      5828.00  1.19955e-19  6.56456e-19
      5829.00 -4.33621e-19  6.53261e-19
      5830.00  1.28220e-18  6.78134e-19
      5831.00  8.23738e-20  6.44857e-19
      5832.00  9.73267e-20  6.53159e-19
      5833.00 -7.83270e-19  6.36466e-19
      5834.00 -6.90254e-22  6.51766e-19
      5835.00 -1.08917e-18  6.36235e-19
      5836.00  3.35125e-19  6.47569e-19
      5837.00  7.61620e-20  6.41786e-19
      5838.00  1.15752e-19  6.41361e-19
      5839.00 -5.04748e-19  6.35530e-19
      5840.00 -9.07572e-19  6.26563e-19
      5841.00  3.00436e-19  6.45133e-19
      5842.00 -4.36496e-19  6.36761e-19
      5843.00 -5.49589e-20  6.40529e-19
      5844.00 -1.04934e-18  6.30664e-19
      5845.00 -1.41295e-19  6.34943e-19
      5846.00  9.13674e-19  6.53563e-19
      5847.00  1.58775e-19  6.42804e-19
      5848.00  9.18322e-20  6.39345e-19
      5849.00 -1.08903e-18  6.31204e-19
      5850.00 -5.68243e-20  6.48691e-19
      5851.00  1.26845e-19  6.55481e-19
      5852.00 -3.90746e-20  6.50030e-19
      5853.00 -3.01276e-19  6.50063e-19
      5854.00 -4.72305e-20  6.45988e-19
      5855.00 -4.09254e-19  6.37460e-19
      5856.00  5.93893e-19  6.42912e-19
      5857.00 -1.17353e-19  6.34770e-19
      5858.00 -4.04037e-19  6.35042e-19
      5859.00  4.10932e-19  6.48398e-19
      5860.00  1.50227e-19  6.44132e-19
      5861.00 -2.33275e-19  6.47209e-19
      5862.00 -1.04841e-19  6.52010e-19
      5863.00  2.01559e-19  6.45807e-19
      5864.00  4.31014e-19  6.56579e-19
      5865.00 -2.74412e-19  6.96123e-19
      5866.00  3.54287e-19  7.31647e-19
      5867.00 -1.94548e-19  7.12072e-19
      5868.00  9.89369e-19  7.40977e-19
      5869.00 -5.30559e-20  6.95286e-19
      5870.00 -1.61218e-18  6.52544e-19
      5871.00  1.07076e-18  6.73240e-19
      5872.00  2.06391e-19  6.72789e-19
      5873.00  4.51740e-19  6.93663e-19
      5874.00  2.60530e-19  6.70901e-19
      5875.00 -1.06523e-18  6.70482e-19
      5876.00  9.22536e-20  6.78041e-19
      5877.00  5.39428e-19  6.76881e-19
      5878.00  4.94824e-19  6.74366e-19
      5879.00  8.46394e-19  6.87613e-19
      5880.00  2.67072e-19  6.83713e-19
      5881.00  6.56309e-19  6.90153e-19
      5882.00 -5.44946e-19  6.79695e-19
      5883.00 -1.55987e-18  6.74560e-19
      5884.00 -2.69847e-19  6.74319e-19
      5885.00 -1.06683e-18  6.82312e-19
      5886.00  1.03982e-19  6.96973e-19
      5887.00  4.38786e-20  7.14101e-19
      5888.00  1.83153e-19  8.74411e-19
      5889.00 -1.13624e-18  7.34393e-19
      5890.00 -1.78495e-19  1.43780e-18
      5891.00  2.98262e-19  7.02148e-19
      5892.00 -7.67957e-19  7.01118e-19
      5893.00  2.91882e-19  6.98895e-19
      5894.00 -9.62410e-19  7.42908e-19
      5895.00  1.18194e-19  7.73897e-19
      5896.00 -9.18845e-19  1.20871e-18
      5897.00  2.05927e-20  7.10202e-19
      5898.00  2.91268e-19  7.18306e-19
      5899.00 -1.77960e-20  7.15036e-19
      5900.00  5.83907e-19  7.25382e-19
      5901.00  7.82568e-19  7.30142e-19
      5902.00  9.45976e-20  7.18346e-19
      5903.00 -1.00872e-18  7.22267e-19
      5904.00  2.52241e-19  7.39263e-19
      5905.00 -6.73630e-19  7.17330e-19
      5906.00  1.30972e-19  7.48380e-19
      5907.00 -5.64763e-19  7.65447e-19
      5908.00 -4.76182e-19  7.23064e-19
      5909.00 -8.17275e-19  7.22483e-19
      5910.00  8.68674e-19  7.36654e-19
      5911.00 -1.08892e-18  7.29434e-19
      5912.00 -6.57644e-19  7.38488e-19
      5913.00 -7.62823e-20  7.34700e-19
      5914.00 -3.32390e-19  7.33235e-19
      5915.00 -5.09925e-19  8.58869e-19
      5916.00  9.70566e-19  7.84393e-19
      5917.00 -4.30904e-19  7.37906e-19
      5918.00  5.91965e-20  7.45010e-19
      5919.00  1.11430e-18  7.55352e-19
      5920.00 -1.02013e-19  7.43830e-19
      5921.00  1.60230e-19  7.54955e-19
      5922.00 -8.54283e-19  7.46501e-19
      5923.00 -1.08655e-18  7.43657e-19
      5924.00 -4.78837e-19  7.68302e-19
      5925.00  1.60184e-19  8.02428e-19
      5926.00 -1.16425e-18  7.45769e-19
      5927.00 -1.91955e-18  7.42587e-19
      5928.00 -1.11896e-18  7.48305e-19
      5929.00 -1.26794e-18  7.44992e-19
      5930.00 -1.55994e-18  7.46734e-19
      5931.00 -1.90360e-18  7.40490e-19
      5932.00 -6.78444e-19  7.63414e-19
      5933.00 -1.11281e-19  9.12288e-19
      5934.00 -2.37671e-19  7.50467e-19
      5935.00 -5.20396e-19  7.54787e-19
      5936.00 -1.60062e-19  7.61471e-19
      5937.00 -6.69489e-19  7.52018e-19
      5938.00  1.39419e-19  7.56512e-19
      5939.00 -2.14889e-19  7.60136e-19
      5940.00 -2.51920e-19  7.58141e-19
      5941.00  1.15970e-18  7.69663e-19
      5942.00 -2.28317e-19  7.51213e-19
      5943.00  4.29139e-19  7.57224e-19
      5944.00 -1.36382e-18  7.50081e-19
      5945.00 -1.21694e-19  7.53889e-19
      5946.00  1.12341e-19  8.16264e-19
      5947.00 -7.03011e-19  7.49527e-19
      5948.00 -1.72461e-18  7.52356e-19
      5949.00  4.06906e-20  7.72139e-19
      5950.00 -2.65173e-19  7.77345e-19
      5951.00  4.15348e-19  7.81881e-19
      5952.00  2.66418e-19  7.77252e-19
      5953.00 -4.61726e-19  8.54317e-19
      5954.00 -1.85568e-19  8.03645e-19
      5955.00  1.60401e-19  7.50513e-19
      5956.00  3.98282e-19  7.51060e-19
      5957.00 -4.74396e-20  7.48301e-19
      5958.00 -5.19708e-19  7.40409e-19
      5959.00 -2.05936e-19  7.40138e-19
      5960.00  8.39768e-19  7.50798e-19
      5961.00  6.22232e-19  7.47039e-19
      5962.00 -7.83041e-19  7.32725e-19
      5963.00 -7.61195e-19  7.31313e-19
      5964.00  9.44298e-19  7.43895e-19
      5965.00 -8.84751e-19  7.28690e-19
      5966.00 -5.22206e-19  7.30142e-19
      5967.00 -2.74327e-19  7.28827e-19
      5968.00  2.82143e-19  7.27573e-19
      5969.00 -7.07899e-19  7.40363e-19
      5970.00 -1.27997e-18  7.70386e-19
      5971.00 -6.95813e-19  7.29088e-19
      5972.00 -7.63301e-20  7.18006e-19
      5973.00 -7.96815e-19  7.14356e-19
      5974.00 -8.48335e-19  7.08169e-19
      5975.00  3.59564e-19  7.14437e-19
      5976.00  3.59193e-19  7.16227e-19
      5977.00  2.85947e-19  8.09085e-19
      5978.00 -1.15832e-18  6.99865e-19
      5979.00 -1.38642e-18  6.95817e-19
      5980.00 -1.34710e-18  6.93104e-19
      5981.00  8.24850e-19  7.09719e-19
      5982.00 -6.21947e-19  6.91481e-19
      5983.00  5.66453e-19  6.96765e-19
      5984.00  5.01062e-19  6.97528e-19
      5985.00 -2.02544e-19  6.84174e-19
      5986.00  6.65675e-20  6.90996e-19
      5987.00  4.60549e-19  6.86016e-19
      5988.00 -1.26344e-19  6.85488e-19
      5989.00 -9.37841e-20  6.83817e-19
      5990.00 -6.54847e-20  6.78396e-19
      5991.00 -3.14948e-19  6.69884e-19
      5992.00  1.15391e-18  6.77096e-19
      5993.00 -3.71087e-19  6.64179e-19
      5994.00 -1.31640e-18  6.58031e-19
      5995.00 -1.57107e-18  6.53172e-19
      5996.00 -9.38706e-19  6.54564e-19
      5997.00  3.72500e-19  6.78259e-19
      5998.00  6.38904e-19  6.92076e-19
      5999.00 -1.56393e-18  6.43131e-19
      6000.00 -1.02551e-18  6.41470e-19
      6001.00 -3.44113e-19  6.50418e-19
      6002.00  1.16599e-18  6.74845e-19
      6003.00  4.36729e-19  6.70303e-19
      6004.00  6.95753e-19  7.29883e-19
      6005.00 -7.02255e-19  6.59350e-19
      6006.00 -4.82146e-19  6.55682e-19
      6007.00 -5.31201e-19  6.54030e-19
      6008.00  4.65480e-20  6.51728e-19
      6009.00  6.37766e-19  6.69662e-19
